Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility,Packet loss,Application type
Ontario,43.641128,-79.387787,2023-06-03 20:00:00,app,HTTPS,94.95,67.69,65.57,99.91,89.42,96.05,0.25,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 20:00:00,app,TCP,86.37,67.69,65.57,91.45,81.84,99.11,0.0,0.05,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 20:00:00,app,ICMP,48.61,67.69,65.57,50.59,46.59,96.07,0.6,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 20:00:00,app,TWAMP,61.48,67.69,65.57,64.99,58.79,98.16,0.34,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 20:00:00,app,UDP,44.65,67.69,65.57,46.75,41.85,98.79,0.93,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,HTTP,73.71,62.95,66.12,76.73,69.45,99.06,0.16,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,HTTPS,94.72,62.95,66.12,99.74,89.45,97.51,0.01,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,TCP,61.18,62.95,66.12,64.19,57.73,99.96,0.05,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,ICMP,49.3,62.95,66.12,51.93,46.67,95.36,0.74,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,TWAMP,55.83,62.95,66.12,58.85,52.6,95.92,0.29,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,network,UDP,42.95,62.95,66.12,45.66,41.37,99.43,0.7,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,HTTP,67.66,69.3,66.12,71.18,63.78,97.15,0.55,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,HTTPS,97.56,69.3,66.12,103.06,93.33,96.08,0.51,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,TCP,80.85,69.3,66.12,85.16,76.82,99.82,0.42,0.02,Communication
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,ICMP,49.98,69.3,66.12,53.07,47.71,99.43,0.56,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,TWAMP,62.03,69.3,66.12,64.89,59.12,98.23,0.47,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 20:00:00,app,UDP,57.7,69.3,66.12,60.21,55.61,95.45,0.94,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,HTTP,70.47,68.72,67.45,74.79,66.66,96.24,0.82,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,HTTPS,78.66,68.72,67.45,82.07,74.31,98.27,0.55,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,TCP,68.41,68.72,67.45,72.04,65.34,95.44,0.39,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,ICMP,60.79,68.72,67.45,64.15,57.71,96.52,0.9,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,TWAMP,73.26,68.72,67.45,77.43,68.89,98.86,0.59,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,network,UDP,60.76,68.72,67.45,64.47,57.43,99.49,0.06,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,HTTP,76.44,66.18,67.45,80.33,73.07,99.79,0.79,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,HTTPS,89.27,66.18,67.45,93.83,85.39,95.25,0.07,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,TCP,60.83,66.18,67.45,63.8,57.41,98.12,0.55,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,ICMP,51.35,66.18,67.45,53.79,48.97,96.31,0.49,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,TWAMP,65.52,66.18,67.45,68.02,62.33,98.5,0.41,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-03 22:00:00,app,UDP,53.65,66.18,67.45,56.64,51.34,98.66,0.28,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,HTTP,72.73,64.92,62.53,76.41,68.89,98.29,0.02,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,HTTPS,95.19,64.92,62.53,99.49,89.85,99.2,0.88,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,TCP,78.63,64.92,62.53,82.71,74.25,96.75,0.26,0.05,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,ICMP,45.75,64.92,62.53,47.4,43.8,96.5,0.53,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,TWAMP,67.09,64.92,62.53,69.98,63.91,96.81,0.97,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,network,UDP,30.16,64.92,62.53,31.25,28.43,98.11,0.84,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,HTTP,77.39,60.13,62.53,81.94,73.71,98.02,0.94,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,HTTPS,91.66,60.13,62.53,95.89,87.51,95.76,0.72,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,TCP,59.16,60.13,62.53,61.82,55.67,95.69,0.99,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,ICMP,54.03,60.13,62.53,55.96,51.73,95.32,0.6,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,TWAMP,56.5,60.13,62.53,59.08,54.05,96.88,0.93,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-03 22:00:00,app,UDP,22.02,60.13,62.53,22.4,21.25,98.34,0.85,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,HTTP,71.8,63.37,63.49,75.61,68.64,98.61,0.62,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,HTTPS,91.43,63.37,63.49,96.03,87.27,99.16,0.67,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,TCP,77.15,63.37,63.49,81.45,74.05,97.97,0.37,0.03,Communication
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,ICMP,51.4,63.37,63.49,54.38,48.62,95.54,0.46,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,TWAMP,58.68,63.37,63.49,60.83,56.02,97.34,0.79,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,network,UDP,29.77,63.37,63.49,31.26,27.83,98.24,0.04,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,HTTP,68.15,63.61,63.49,72.13,64.57,95.37,0.94,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,HTTPS,89.86,63.61,63.49,95.08,85.87,95.84,0.13,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,TCP,78.35,63.61,63.49,81.74,73.92,98.38,0.92,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,ICMP,64.17,63.61,63.49,67.19,61.12,95.03,0.18,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,TWAMP,48.83,63.61,63.49,51.72,47.06,99.49,0.92,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 22:00:00,app,UDP,32.32,63.61,63.49,34.25,30.25,95.41,0.81,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,HTTP,75.12,67.91,65.68,78.31,71.98,99.23,0.61,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,HTTPS,76.57,67.91,65.68,80.05,73.54,98.92,0.89,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,TCP,70.9,67.91,65.68,74.05,67.85,95.18,0.02,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,ICMP,64.94,67.91,65.68,68.53,61.19,98.75,0.06,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,TWAMP,69.47,67.91,65.68,72.78,65.99,97.94,0.3,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,network,UDP,50.45,67.91,65.68,53.15,48.64,96.23,0.57,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,HTTP,79.32,63.46,65.68,83.56,74.58,98.33,0.68,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,HTTPS,86.3,63.46,65.68,90.57,82.31,96.59,0.08,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,TCP,64.8,63.46,65.68,67.34,60.86,99.54,0.29,0.02,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,ICMP,63.88,63.46,65.68,67.7,61.25,98.79,0.21,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,TWAMP,59.14,63.46,65.68,61.94,55.41,95.49,0.99,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 00:00:00,app,UDP,27.29,63.46,65.68,29.28,26.21,96.58,0.0,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,HTTP,66.77,57.3,61.17,70.08,63.26,99.35,0.59,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,HTTPS,86.9,57.3,61.17,91.08,82.85,95.69,0.08,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,TCP,54.75,57.3,61.17,56.76,51.22,95.8,0.85,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,ICMP,38.8,57.3,61.17,40.16,37.15,97.84,0.56,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,TWAMP,54.57,57.3,61.17,56.88,51.67,97.89,0.95,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,network,UDP,41.99,57.3,61.17,44.1,40.46,98.52,0.04,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,HTTP,72.94,65.05,61.17,76.3,69.29,95.22,0.42,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,HTTPS,86.41,65.05,61.17,90.54,82.25,98.9,0.95,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,TCP,86.5,65.05,61.17,90.53,82.58,97.04,0.58,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,ICMP,40.83,65.05,61.17,42.55,38.45,96.2,0.99,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,TWAMP,67.15,65.05,61.17,70.98,64.37,98.79,0.17,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 00:00:00,app,UDP,36.45,65.05,61.17,38.0,35.12,95.56,0.83,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,HTTP,76.81,65.89,64.68,80.25,72.77,97.47,0.76,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,HTTPS,78.57,65.89,64.68,83.04,75.35,98.74,0.31,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,TCP,86.78,65.89,64.68,91.53,82.18,96.35,0.14,0.03,Communication
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,ICMP,49.21,65.89,64.68,52.1,46.39,98.14,0.81,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,TWAMP,70.29,65.89,64.68,74.45,66.44,96.79,0.31,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,network,UDP,33.69,65.89,64.68,35.3,32.03,97.31,0.63,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,HTTP,77.36,63.47,64.68,81.76,73.59,99.19,0.15,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,HTTPS,85.61,63.47,64.68,89.55,81.5,98.63,0.23,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,TCP,72.37,63.47,64.68,76.01,69.54,97.93,0.51,0.04,Communication
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,ICMP,52.79,63.47,64.68,56.02,49.6,96.21,0.46,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,TWAMP,48.92,63.47,64.68,51.56,47.12,98.34,0.31,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 00:00:00,app,UDP,43.79,63.47,64.68,46.12,41.82,96.74,0.42,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,HTTP,81.36,65.65,65.5,85.55,77.47,96.74,0.73,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,HTTPS,85.08,65.65,65.5,89.38,80.5,98.47,0.36,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,TCP,53.06,65.65,65.5,55.12,51.11,99.9,0.19,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,ICMP,50.98,65.65,65.5,53.59,48.37,98.44,0.3,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,TWAMP,74.88,65.65,65.5,78.57,70.47,99.38,0.59,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,network,UDP,48.55,65.65,65.5,50.62,46.51,97.37,0.73,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,HTTP,70.62,65.36,65.5,74.67,67.17,96.93,0.7,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,HTTPS,95.29,65.36,65.5,99.37,89.77,98.87,0.92,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,TCP,74.54,65.36,65.5,77.86,71.2,96.47,0.91,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,ICMP,52.27,65.36,65.5,54.88,49.23,95.07,0.11,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,TWAMP,60.26,65.36,65.5,64.0,57.16,99.3,0.06,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 02:00:00,app,UDP,39.15,65.36,65.5,40.78,36.78,95.72,0.57,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,HTTP,76.23,63.58,59.71,79.32,72.41,95.36,0.15,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,HTTPS,83.53,63.58,59.71,87.3,79.8,99.36,0.99,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,TCP,56.63,63.58,59.71,58.86,53.74,97.27,0.46,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,ICMP,49.21,63.58,59.71,51.71,47.27,98.85,0.82,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,TWAMP,65.15,63.58,59.71,67.68,61.41,97.18,0.28,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,network,UDP,50.73,63.58,59.71,53.09,47.42,97.14,0.51,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,HTTP,72.66,55.84,59.71,76.74,69.34,99.67,0.22,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,HTTPS,83.59,55.84,59.71,87.47,79.25,95.99,0.2,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,TCP,58.51,55.84,59.71,60.9,56.09,97.3,0.26,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,ICMP,39.49,55.84,59.71,41.76,38.18,98.03,0.69,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,TWAMP,50.77,55.84,59.71,52.67,48.23,99.95,0.93,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,UDP,30.0,55.84,59.71,31.21,27.75,99.48,0.49,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,HTTP,67.24,66.94,62.51,70.66,63.78,99.16,0.41,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,HTTPS,91.36,66.94,62.51,95.39,86.25,95.52,0.42,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TCP,70.66,66.94,62.51,73.8,67.9,98.85,0.25,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,ICMP,53.27,66.94,62.51,56.17,51.06,97.53,0.15,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TWAMP,58.8,66.94,62.51,62.03,55.72,98.77,0.7,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,UDP,60.29,66.94,62.51,63.95,56.64,97.33,0.43,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTP,77.14,58.08,62.51,81.71,73.77,96.7,0.37,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTPS,73.61,58.08,62.51,77.49,69.7,99.65,0.11,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TCP,63.55,58.08,62.51,67.18,60.36,99.25,0.31,0.03,Communication
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,ICMP,38.35,58.08,62.51,39.69,37.14,96.53,0.53,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TWAMP,45.69,58.08,62.51,48.24,43.08,99.39,0.78,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,UDP,50.13,58.08,62.51,53.37,47.53,98.14,0.36,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTP,66.26,63.47,61.47,69.21,63.55,95.21,0.03,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTPS,96.19,63.47,61.47,100.57,91.91,99.77,0.89,0.01,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TCP,67.34,63.47,61.47,71.44,63.9,96.62,0.68,0.04,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,ICMP,44.42,63.47,61.47,46.12,41.78,95.55,0.65,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TWAMP,70.29,63.47,61.47,74.4,66.84,98.39,0.14,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,UDP,36.29,63.47,61.47,37.41,34.51,97.99,0.71,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTP,71.67,59.47,61.47,75.03,68.8,98.01,0.85,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTPS,83.9,59.47,61.47,87.33,79.94,97.96,0.95,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TCP,64.25,59.47,61.47,66.74,61.3,95.54,0.17,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,ICMP,38.4,59.47,61.47,39.67,37.14,97.0,0.1,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TWAMP,50.63,59.47,61.47,52.84,47.55,99.5,0.32,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,UDP,47.97,59.47,61.47,50.02,46.29,99.57,0.68,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTP,79.61,63.2,62.56,84.09,75.2,95.65,0.35,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTPS,94.73,63.2,62.56,100.25,90.57,98.96,0.91,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TCP,66.67,63.2,62.56,70.1,63.32,97.35,0.8,0.04,Communication
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,ICMP,59.25,63.2,62.56,62.35,56.47,95.05,0.82,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TWAMP,49.05,63.2,62.56,50.72,45.89,97.83,0.94,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,UDP,29.91,63.2,62.56,31.32,27.88,97.06,0.31,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTP,71.94,61.93,62.56,76.28,67.65,98.32,0.85,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTPS,91.72,61.93,62.56,96.98,87.01,99.31,0.66,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TCP,69.25,61.93,62.56,72.02,65.92,99.52,0.39,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,ICMP,39.65,61.93,62.56,40.94,37.18,98.76,0.22,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TWAMP,45.87,61.93,62.56,47.42,43.62,97.36,0.7,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,UDP,53.13,61.93,62.56,55.7,50.07,98.48,0.06,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTP,67.36,63.92,62.23,70.31,64.17,96.5,0.55,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTPS,73.13,63.92,62.23,76.46,68.98,95.01,0.83,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TCP,85.94,63.92,62.23,90.46,80.93,96.7,0.55,0.03,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,ICMP,61.77,63.92,62.23,64.89,58.41,96.99,0.05,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TWAMP,59.7,63.92,62.23,62.04,56.49,98.21,0.39,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,UDP,35.65,63.92,62.23,37.14,33.68,97.57,0.01,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTP,72.63,60.54,62.23,76.1,69.51,95.26,0.48,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTPS,72.1,60.54,62.23,76.15,68.28,96.92,0.01,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TCP,69.92,60.54,62.23,73.71,66.42,97.87,0.17,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,ICMP,61.54,60.54,62.23,64.1,59.05,97.41,0.16,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TWAMP,46.13,60.54,62.23,48.25,44.07,97.74,0.61,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,UDP,40.95,60.54,62.23,42.6,39.09,98.13,0.42,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTP,66.2,65.87,64.14,70.16,62.74,96.41,0.77,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTPS,78.96,65.87,64.14,82.84,75.12,97.26,0.23,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TCP,86.71,65.87,64.14,90.48,82.21,95.54,0.36,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,ICMP,63.56,65.87,64.14,66.58,60.6,99.31,0.67,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TWAMP,45.52,65.87,64.14,48.35,42.65,96.23,0.95,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,UDP,54.28,65.87,64.14,57.42,52.23,95.27,0.29,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTP,70.2,62.41,64.14,73.18,66.67,96.73,0.72,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTPS,71.97,62.41,64.14,75.04,68.12,96.95,0.24,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TCP,84.94,62.41,64.14,89.07,80.89,97.15,1.0,0.02,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,ICMP,41.28,62.41,64.14,43.85,38.87,95.78,0.22,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TWAMP,75.94,62.41,64.14,79.26,71.52,96.05,0.23,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,UDP,30.14,62.41,64.14,31.03,29.09,96.57,0.38,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTP,69.61,64.65,63.03,72.75,66.29,98.98,0.19,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTPS,85.0,64.65,63.03,88.95,80.84,96.72,0.92,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,TCP,86.64,64.65,63.03,91.06,82.96,96.59,0.7,0.05,Communication
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,ICMP,49.7,64.65,63.03,52.34,47.23,99.42,0.65,0.0,Network Management
