Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,HTTPS,87.09123263442622,60.65,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TCP,57.21078573305895,60.65,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,ICMP,53.139720584412856,60.65,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TWAMP,72.1136699104965,60.65,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,UDP,24.315494515576745,60.65,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTP,77.27943467536491,76.6,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTPS,95.72316963784375,76.6,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TCP,70.4115718475027,76.6,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,ICMP,83.76888828154696,76.6,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TWAMP,73.57940158878648,76.6,68.62
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,UDP,58.83262257175914,76.6,68.62
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTP,81.8490927463373,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTPS,97.94691900193084,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TCP,59.054255205434444,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,ICMP,56.57266260730894,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TWAMP,54.5945671121005,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,UDP,30.298087301888472,63.39,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTP,78.56696013481077,66.26,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTPS,87.75615951287804,66.26,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TCP,59.92226535699962,66.26,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,ICMP,43.55498395487993,66.26,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TWAMP,74.69125775785243,66.26,64.82
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,UDP,53.07238535521003,66.26,64.82
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTP,73.70959298615821,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTPS,92.84749941248282,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TCP,84.73575830613908,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,ICMP,55.964997843762674,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TWAMP,70.51410658254386,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,UDP,29.041088974317887,67.8,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTP,80.88473439925916,72.5,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTPS,97.47836036263254,72.5,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TCP,60.42832414722972,72.5,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,ICMP,92.46919230509224,72.5,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TWAMP,46.53943510633476,72.5,70.15
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,UDP,57.2108163958411,72.5,70.15
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTP,69.8212025436592,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTPS,88.03827430882703,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TCP,80.54225530483959,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,ICMP,89.5647825739002,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TWAMP,63.631428519895266,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,UDP,28.60138143018541,70.03,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTP,81.6235484489066,73.65,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTPS,88.15742550246131,73.65,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TCP,84.43760137185288,73.65,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,ICMP,88.49124918051561,73.65,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TWAMP,61.33561213766099,73.65,71.84
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,UDP,37.85197165078675,73.65,71.84
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTP,74.53866961170446,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTPS,86.39229416549392,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TCP,61.60882292307764,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,ICMP,94.70163163098144,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TWAMP,47.60975533464102,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,UDP,51.55215087223209,69.4,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTP,78.2579174233864,75.56,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTPS,90.92412955992965,75.56,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TCP,76.00725190599957,75.56,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,ICMP,92.54139005687361,75.56,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TWAMP,71.58017646703202,75.56,72.48
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,UDP,44.02686972626473,75.56,72.48
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTP,75.03456070897899,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTPS,87.82144731825537,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,TCP,54.99297359344584,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,ICMP,46.86043520322807,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,TWAMP,46.991835782844696,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,UDP,45.227280451613225,59.49,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,HTTP,81.28880241248126,69.91,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,HTTPS,88.53940156570393,69.91,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,TCP,53.4760846793359,69.91,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,ICMP,92.01388438708054,69.91,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,TWAMP,71.74099497938899,69.91,64.7
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,UDP,32.385242087763984,69.91,64.7
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,HTTP,68.05988801099056,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,HTTPS,94.60690959294209,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,TCP,81.08079450614724,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,ICMP,79.81823377231727,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,TWAMP,60.992462575067634,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,UDP,59.501799440823234,74.01,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,HTTP,75.09214797868368,72.21,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,HTTPS,97.72042828986781,72.21,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,TCP,54.39586121862676,72.21,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,ICMP,94.70264296666303,72.21,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,TWAMP,75.03424485976296,72.21,73.11
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,UDP,36.322271635921936,72.21,73.11
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,HTTP,73.66384227134265,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,HTTPS,83.2008869090835,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,TCP,65.2768126008691,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,ICMP,87.73937800883547,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,TWAMP,47.30101184569658,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,UDP,47.98636838148458,67.53,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,HTTP,67.04644961345132,65.75,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,HTTPS,96.35715805759857,65.75,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,TCP,53.48850488592601,65.75,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,ICMP,86.87868251801848,65.75,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,TWAMP,60.01393475041058,65.75,66.64
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,UDP,30.723677345879583,65.75,66.64
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,HTTP,80.68366538605655,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,HTTPS,83.97280628854253,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,TCP,78.0804981791667,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,ICMP,58.38663826718434,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,TWAMP,73.97954150399005,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,UDP,58.074367176361356,72.2,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,HTTP,65.55041849263583,73.46,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,HTTPS,85.94757420563798,73.46,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,TCP,82.86500079191677,73.46,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,ICMP,97.89007364764812,73.46,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,TWAMP,65.02855208679598,73.46,72.83
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,UDP,43.448547454123606,73.46,72.83
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,HTTP,76.2951415696287,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,HTTPS,96.56225770355542,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,TCP,82.92398014307473,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,ICMP,79.42513670047101,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,TWAMP,60.893406445599126,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,UDP,30.739154716826434,71.14,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,HTTP,73.97225567420567,73.32,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,HTTPS,94.71993080422624,73.32,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,TCP,63.10155253695372,73.32,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,ICMP,86.74375554703639,73.32,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,TWAMP,69.20002001901955,73.32,72.23
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,UDP,52.17349727815531,73.32,72.23
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,HTTP,78.26498659418442,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,HTTPS,95.2639415462252,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,TCP,82.62658789712285,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,ICMP,60.78099087882924,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,TWAMP,49.70709535586516,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,UDP,56.22904098127177,70.48,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,HTTP,73.178449879398,72.97,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,HTTPS,92.43194029228187,72.97,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,TCP,86.6643723053528,72.97,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,ICMP,68.3818062683148,72.97,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,TWAMP,73.98744710948903,72.97,71.73
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,UDP,43.1866205715919,72.97,71.73
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,HTTP,72.60978105414392,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,HTTPS,81.62291478575942,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,TCP,55.45019684922463,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,ICMP,91.08582149248235,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,TWAMP,51.566590828281086,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,UDP,34.09883944560346,64.41,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,HTTP,72.05727353232682,68.34,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,HTTPS,97.14992043567139,68.34,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,TCP,71.05854310703342,68.34,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,ICMP,84.46613293694665,68.34,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,TWAMP,56.019379426473805,68.34,66.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,UDP,29.282125312971534,68.34,66.37
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,HTTP,67.16635285464635,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,HTTPS,87.10352138736071,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,TCP,61.519156893970106,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,ICMP,40.054344066915434,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,TWAMP,56.60532690867752,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,UDP,28.954439499517115,56.9,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,HTTP,74.6608213610261,63.49,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,HTTPS,85.47459542886334,63.49,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,TCP,69.35664590328525,63.49,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,ICMP,65.38333676959998,63.49,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,TWAMP,49.625015232775176,63.49,60.2
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,UDP,36.45182751250503,63.49,60.2
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,HTTP,79.09547693712172,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,HTTPS,91.97927349039125,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,TCP,59.57941700881739,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,ICMP,54.91191932640527,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,TWAMP,69.6563099933486,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,UDP,30.293134816274083,64.25,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,HTTP,80.09096681915571,75.82,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,HTTPS,93.65795295013274,75.82,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,TCP,79.07026942176782,75.82,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,ICMP,76.89997606058661,75.82,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,TWAMP,75.74522853402692,75.82,70.04
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,UDP,49.48398185387448,75.82,70.04
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,HTTP,76.17333108079075,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,HTTPS,94.10692086805565,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,TCP,54.29887084988303,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,ICMP,97.83251631876064,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,TWAMP,51.18390916411618,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,UDP,38.181225093006645,68.63,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,HTTP,73.26039951145897,62.39,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,HTTPS,91.73885227600275,62.39,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,TCP,62.28598454556732,62.39,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,ICMP,69.9781625269832,62.39,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,TWAMP,54.144922000880015,62.39,65.51
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,UDP,22.915991224635917,62.39,65.51
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,HTTP,70.50599127961233,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,HTTPS,81.96586104255522,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,TCP,83.49467150292296,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,ICMP,51.37514159906604,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,TWAMP,61.88548486351954,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,UDP,27.81040085305583,62.84,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,HTTP,72.79699411895392,73.96,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,HTTPS,85.33011960645155,73.96,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,TCP,87.32243593748424,73.96,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,ICMP,77.28085102294841,73.96,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,TWAMP,70.60558139956125,73.96,68.4
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,UDP,50.4307898042639,73.96,68.4
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,HTTP,75.92926328307158,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,HTTPS,91.23218071514779,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,TCP,54.42670544860898,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,ICMP,68.35679367036806,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,TWAMP,46.63322344549505,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,UDP,55.82998908052313,65.4,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,HTTP,71.97787364427441,72.02,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,HTTPS,84.28807535361827,72.02,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,TCP,71.80432506659659,72.02,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,ICMP,81.5233941882033,72.02,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,TWAMP,60.73703036110643,72.02,68.71
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,UDP,61.76932475390251,72.02,68.71
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,HTTP,76.8479317290308,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,HTTPS,93.3031750918841,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,TCP,76.75754975982377,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,ICMP,42.800756224538084,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,TWAMP,68.19919133189899,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,UDP,30.955819423179456,64.81,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,HTTP,78.59228497935496,64.52,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,HTTPS,84.41879497669689,64.52,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,TCP,69.14344903784217,64.52,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,ICMP,39.774498660814,64.52,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,TWAMP,61.2703283488768,64.52,64.67
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,UDP,53.91645294541838,64.52,64.67
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,HTTP,66.1976322164863,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,HTTPS,93.47589959234128,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,TCP,84.300321684294,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,ICMP,90.8152666767534,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,TWAMP,53.888584672815504,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,network,UDP,54.98464805753692,73.94,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,HTTP,68.85684835286928,68.97,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,HTTPS,95.75257201093007,68.97,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,TCP,66.06818552916413,68.97,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,ICMP,88.0150973547416,68.97,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,TWAMP,65.05043783151011,68.97,71.46
Manitoba,49.894225,-97.131744,2023-06-04 14:00:00,app,UDP,30.078764076847726,68.97,71.46
Quebec,45.505294,-73.613987,2023-06-04 16:00:00,network,HTTP,74.81834015568373,73.06,70.37
Quebec,45.505294,-73.613987,2023-06-04 16:00:00,network,HTTPS,84.10446982449872,73.06,70.37
Quebec,45.505294,-73.613987,2023-06-04 16:00:00,network,TCP,69.96102922233521,73.06,70.37
Quebec,45.505294,-73.613987,2023-06-04 16:00:00,network,ICMP,91.8738111958847,73.06,70.37
